,frequency,index,word
2570,-9.341396882571173,2570,prop
2571,-9.341396882571173,2571,aluminum
2572,-9.341396882571173,2572,poking
2573,-9.341396882571173,2573,vast
2574,-9.341396882571173,2574,form
2575,-9.341396882571173,2575,muffins
2576,-9.341396882571173,2576,swan
2577,-9.341396882571173,2577,ovens
2578,-9.341396882571173,2578,canoes
2579,-9.341396882571173,2579,buttons
2580,-9.341396882571173,2580,camping
2581,-9.358491315930474,2581,comfortable
2582,-9.358491315930474,2582,emergency
2583,-9.358491315930474,2583,yarn
2584,-9.358491315930474,2584,garlic
2585,-9.358491315930474,2585,fuzzy
2586,-9.358491315930474,2586,members
2587,-9.358491315930474,2587,sled
2588,-9.358491315930474,2588,ten
2589,-9.358491315930474,2589,ave
2590,-9.358491315930474,2590,anchored
2591,-9.358491315930474,2591,surprised
2592,-9.358491315930474,2592,excited
2593,-9.358491315930474,2593,heavily
2594,-9.358491315930474,2594,wrap
2595,-9.358491315930474,2595,text
2596,-9.358491315930474,2596,completely
2597,-9.358491315930474,2597,cola
2598,-9.358491315930474,2598,sweatshirt
2599,-9.358491315930474,2599,shrubbery
2600,-9.358491315930474,2600,sporting
2601,-9.358491315930474,2601,instruments
2602,-9.358491315930474,2602,unable
2603,-9.358491315930474,2603,faced
2604,-9.375883058642343,2604,peas
2605,-9.375883058642343,2605,cooler
2606,-9.375883058642343,2606,share
2607,-9.375883058642343,2607,feathers
2608,-9.375883058642343,2608,exit
2609,-9.375883058642343,2609,gliding
2610,-9.375883058642343,2610,trip
2611,-9.375883058642343,2611,saddle
2612,-9.375883058642343,2612,colorfully
2613,-9.375883058642343,2613,interactive
2614,-9.375883058642343,2614,biplane
2615,-9.375883058642343,2615,pirate
2616,-9.375883058642343,2616,policemen
2617,-9.375883058642343,2617,washington
2618,-9.375883058642343,2618,meals
2619,-9.375883058642343,2619,york
2620,-9.375883058642343,2620,crest
2621,-9.375883058642343,2621,bamboo
2622,-9.375883058642343,2622,watched
2623,-9.375883058642343,2623,pit
2624,-9.375883058642343,2624,accents
2625,-9.375883058642343,2625,sauces
2626,-9.375883058642343,2626,herbs
2627,-9.375883058642343,2627,labeled
2628,-9.375883058642343,2628,dad
2629,-9.375883058642343,2629,coleslaw
2630,-9.375883058642343,2630,pajamas
2631,-9.375883058642343,2631,bullet
2632,-9.393582635741744,2632,outfield
2633,-9.393582635741744,2633,curious
2634,-9.393582635741744,2634,summer
2635,-9.393582635741744,2635,portable
2636,-9.393582635741744,2636,character
2637,-9.393582635741744,2637,begins
2638,-9.393582635741744,2638,rotten
2639,-9.393582635741744,2639,diving
2640,-9.393582635741744,2640,zone
2641,-9.393582635741744,2641,material
2642,-9.393582635741744,2642,mixing
2643,-9.393582635741744,2643,squash
2644,-9.393582635741744,2644,compartment
2645,-9.393582635741744,2645,celebration
2646,-9.393582635741744,2646,heels
2647,-9.393582635741744,2647,telling
2648,-9.393582635741744,2648,skatepark
2649,-9.393582635741744,2649,mess
2650,-9.393582635741744,2650,wallpaper
2651,-9.393582635741744,2651,crouches
2652,-9.411601141244422,2652,capped
2653,-9.411601141244422,2653,limit
2654,-9.411601141244422,2654,athlete
2655,-9.411601141244422,2655,incoming
2656,-9.411601141244422,2656,perform
2657,-9.411601141244422,2657,stew
2658,-9.411601141244422,2658,somebody
2659,-9.411601141244422,2659,rolled
2660,-9.411601141244422,2660,sewing
2661,-9.411601141244422,2661,map
2662,-9.411601141244422,2662,stating
2663,-9.411601141244422,2663,peace
2664,-9.411601141244422,2664,beyond
2665,-9.411601141244422,2665,amid
2666,-9.411601141244422,2666,mountainside
2667,-9.411601141244422,2667,midst
2668,-9.411601141244422,2668,deserts
2669,-9.411601141244422,2669,leaps
2670,-9.411601141244422,2670,presentation
2671,-9.411601141244422,2671,mac
2672,-9.411601141244422,2672,tending
2673,-9.411601141244422,2673,kneels
2674,-9.411601141244422,2674,chandelier
2675,-9.411601141244422,2675,landed
2676,-9.411601141244422,2676,melted
2677,-9.411601141244422,2677,nearly
2678,-9.411601141244422,2678,windsurfing
2679,-9.42995027991262,2679,extremely
2680,-9.42995027991262,2680,frames
2681,-9.42995027991262,2681,nothing
2682,-9.42995027991262,2682,strike
2683,-9.42995027991262,2683,caged
2684,-9.42995027991262,2684,powder
2685,-9.42995027991262,2685,sculptures
2686,-9.42995027991262,2686,st.
2687,-9.42995027991262,2687,arch
2688,-9.42995027991262,2688,ad
2689,-9.42995027991262,2689,even
2690,-9.42995027991262,2690,chains
2691,-9.42995027991262,2691,nighttime
2692,-9.42995027991262,2692,folding
2693,-9.42995027991262,2693,touches
2694,-9.42995027991262,2694,beginning
2695,-9.42995027991262,2695,cucumbers
2696,-9.42995027991262,2696,finished
2697,-9.42995027991262,2697,cross-country
2698,-9.42995027991262,2698,change
2699,-9.42995027991262,2699,ramps
2700,-9.42995027991262,2700,nine
2701,-9.42995027991262,2701,holes
2702,-9.42995027991262,2702,cable
2703,-9.448642412924771,2703,pay
2704,-9.448642412924771,2704,propellers
2705,-9.448642412924771,2705,slowly
2706,-9.448642412924771,2706,casserole
2707,-9.448642412924771,2707,information
2708,-9.448642412924771,2708,historic
2709,-9.448642412924771,2709,siamese
2710,-9.448642412924771,2710,napkins
2711,-9.448642412924771,2711,makeup
2712,-9.448642412924771,2712,camper
2713,-9.448642412924771,2713,barbecue
2714,-9.448642412924771,2714,page
2715,-9.448642412924771,2715,keep
2716,-9.448642412924771,2716,polo
2717,-9.448642412924771,2717,darkened
2718,-9.448642412924771,2718,parasol
2719,-9.448642412924771,2719,ipod
2720,-9.448642412924771,2720,bend
2721,-9.448642412924771,2721,caution
2722,-9.448642412924771,2722,greeting
2723,-9.467690607895465,2723,handbag
2724,-9.467690607895465,2724,airways
2725,-9.467690607895465,2725,singing
2726,-9.467690607895465,2726,mixer
2727,-9.467690607895465,2727,trainer
2728,-9.467690607895465,2728,veggie
2729,-9.467690607895465,2729,rabbit
2730,-9.467690607895465,2730,bidet
2731,-9.467690607895465,2731,skiiers
2732,-9.467690607895465,2732,musical
2733,-9.467690607895465,2733,blueberries
2734,-9.467690607895465,2734,rounding
2735,-9.467690607895465,2735,rodeo
2736,-9.467690607895465,2736,soaring
2737,-9.467690607895465,2737,storefront
2738,-9.467690607895465,2738,wax
2739,-9.467690607895465,2739,mote
2740,-9.467690607895465,2740,machines
2741,-9.467690607895465,2741,king
2742,-9.467690607895465,2742,stare
2743,-9.467690607895465,2743,mexican
2744,-9.467690607895465,2744,thats
2745,-9.467690607895465,2745,safari
2746,-9.487108693752567,2746,scale
2747,-9.487108693752567,2747,quite
2748,-9.487108693752567,2748,wallet
2749,-9.487108693752567,2749,areas
2750,-9.487108693752567,2750,taped
2751,-9.487108693752567,2751,club
2752,-9.487108693752567,2752,vacant
2753,-9.487108693752567,2753,olive
2754,-9.487108693752567,2754,stretch
2755,-9.487108693752567,2755,route
2756,-9.487108693752567,2756,sparse
2757,-9.487108693752567,2757,combination
2758,-9.487108693752567,2758,grassland
2759,-9.487108693752567,2759,damaged
2760,-9.487108693752567,2760,german
2761,-9.487108693752567,2761,tortilla
2762,-9.487108693752567,2762,buffalo
2763,-9.487108693752567,2763,finish
2764,-9.487108693752567,2764,tiered
2765,-9.487108693752567,2765,bleachers
2766,-9.487108693752567,2766,taxis
2767,-9.487108693752567,2767,holiday
2768,-9.487108693752567,2768,spices
2769,-9.487108693752567,2769,angry
2770,-9.487108693752567,2770,installed
2771,-9.487108693752567,2771,opposing
2772,-9.487108693752567,2772,give
2773,-9.487108693752567,2773,sleek
2774,-9.487108693752567,2774,convention
2775,-9.506911321048747,2775,smartphone
2776,-9.506911321048747,2776,stem
2777,-9.506911321048747,2777,may
2778,-9.506911321048747,2778,upper
2779,-9.506911321048747,2779,motorbikes
2780,-9.506911321048747,2780,plated
2781,-9.506911321048747,2781,streetlight
2782,-9.506911321048747,2782,watermelon
2783,-9.506911321048747,2783,file
2784,-9.506911321048747,2784,batters
2785,-9.506911321048747,2785,underwear
2786,-9.506911321048747,2786,frizbee
2787,-9.506911321048747,2787,choppy
2788,-9.506911321048747,2788,featured
2789,-9.506911321048747,2789,filling
2790,-9.506911321048747,2790,ends
2791,-9.506911321048747,2791,kiwi
2792,-9.506911321048747,2792,deli
2793,-9.506911321048747,2793,basil
2794,-9.506911321048747,2794,threw
2795,-9.506911321048747,2795,department
2796,-9.506911321048747,2796,referee
2797,-9.506911321048747,2797,those
2798,-9.506911321048747,2798,glides
2799,-9.506911321048747,2799,lion
2800,-9.506911321048747,2800,saucer
2801,-9.506911321048747,2801,random
2802,-9.506911321048747,2802,speaker
2803,-9.527114028366267,2803,5
2804,-9.527114028366267,2804,canada
2805,-9.527114028366267,2805,tarp
2806,-9.527114028366267,2806,filed
2807,-9.527114028366267,2807,everything
2808,-9.527114028366267,2808,ultimate
2809,-9.527114028366267,2809,exposed
2810,-9.527114028366267,2810,robe
2811,-9.527114028366267,2811,fields
2812,-9.527114028366267,2812,cords
2813,-9.527114028366267,2813,extends
2814,-9.527114028366267,2814,icy
2815,-9.527114028366267,2815,brocolli
2816,-9.527114028366267,2816,mail
2817,-9.527114028366267,2817,sexy
2818,-9.527114028366267,2818,oncoming
2819,-9.527114028366267,2819,gazing
2820,-9.527114028366267,2820,carpeted
2821,-9.527114028366267,2821,tulips
2822,-9.527114028366267,2822,though
2823,-9.527114028366267,2823,debris
2824,-9.527114028366267,2824,perch
2825,-9.547733315569001,2825,carnival
2826,-9.547733315569001,2826,need
2827,-9.547733315569001,2827,cord
2828,-9.547733315569001,2828,state
2829,-9.547733315569001,2829,lab
2830,-9.547733315569001,2830,printed
2831,-9.547733315569001,2831,sanding
2832,-9.547733315569001,2832,cafeteria
2833,-9.547733315569001,2833,everyone
2834,-9.547733315569001,2834,huddled
2835,-9.547733315569001,2835,protective
2836,-9.547733315569001,2836,blows
2837,-9.547733315569001,2837,college
2838,-9.547733315569001,2838,directional
2839,-9.547733315569001,2839,cloudless
2840,-9.547733315569001,2840,microwaves
2841,-9.547733315569001,2841,jockeys
2842,-9.547733315569001,2842,dashboard
2843,-9.547733315569001,2843,motorized
2844,-9.547733315569001,2844,dorm
2845,-9.547733315569001,2845,crew
2846,-9.547733315569001,2846,kiteboarding
2847,-9.547733315569001,2847,businesses
2848,-9.547733315569001,2848,wool
2849,-9.547733315569001,2849,states
2850,-9.547733315569001,2850,jumped
2851,-9.547733315569001,2851,belongings
2852,-9.547733315569001,2852,shredded
2853,-9.547733315569001,2853,hummingbird
2854,-9.547733315569001,2854,early
2855,-9.547733315569001,2855,cherries
2856,-9.547733315569001,2856,flowered
2857,-9.547733315569001,2857,yet
2858,-9.547733315569001,2858,queen
2859,-9.568786724766834,2859,relaxes
2860,-9.568786724766834,2860,hydrants
2861,-9.568786724766834,2861,champagne
2862,-9.568786724766834,2862,strong
2863,-9.568786724766834,2863,backed
2864,-9.568786724766834,2864,taxiing
2865,-9.568786724766834,2865,lifts
2866,-9.568786724766834,2866,cages
2867,-9.568786724766834,2867,kicks
2868,-9.568786724766834,2868,stirring
2869,-9.568786724766834,2869,crowds
2870,-9.568786724766834,2870,shelving
2871,-9.568786724766834,2871,scratching
2872,-9.568786724766834,2872,artificial
2873,-9.568786724766834,2873,oval
2874,-9.568786724766834,2874,bundle
2875,-9.568786724766834,2875,parallel
2876,-9.568786724766834,2876,burning
2877,-9.568786724766834,2877,rise
2878,-9.568786724766834,2878,arriving
2879,-9.568786724766834,2879,mopeds
2880,-9.568786724766834,2880,relax
2881,-9.568786724766834,2881,bins
2882,-9.568786724766834,2882,crashing
2883,-9.568786724766834,2883,dragon
2884,-9.568786724766834,2884,warming
2885,-9.590292929987799,2885,follows
2886,-9.590292929987799,2886,waffles
2887,-9.590292929987799,2887,cozy
2888,-9.590292929987799,2888,rams
2889,-9.590292929987799,2889,coin
2890,-9.590292929987799,2890,spaghetti
2891,-9.590292929987799,2891,regular
2892,-9.590292929987799,2892,peers
2893,-9.590292929987799,2893,bad
2894,-9.590292929987799,2894,faded
2895,-9.590292929987799,2895,milking
2896,-9.590292929987799,2896,tucked
2897,-9.590292929987799,2897,speeds
2898,-9.590292929987799,2898,numerals
2899,-9.590292929987799,2899,windy
2900,-9.590292929987799,2900,decorating
2901,-9.590292929987799,2901,project
2902,-9.590292929987799,2902,posters
2903,-9.590292929987799,2903,depicts
2904,-9.590292929987799,2904,lower
2905,-9.590292929987799,2905,cameras
2906,-9.590292929987799,2906,automobile
2907,-9.590292929987799,2907,liquor
2908,-9.590292929987799,2908,competitive
2909,-9.590292929987799,2909,stones
2910,-9.590292929987799,2910,buss
2911,-9.590292929987799,2911,projector
2912,-9.590292929987799,2912,ropes
2913,-9.590292929987799,2913,hello
2914,-9.612271836706572,2914,backhand
2915,-9.612271836706572,2915,vendors
2916,-9.612271836706572,2916,brand
2917,-9.612271836706572,2917,sold
2918,-9.612271836706572,2918,mantle
2919,-9.612271836706572,2919,sprouts
2920,-9.612271836706572,2920,kiss
2921,-9.612271836706572,2921,tangerines
2922,-9.612271836706572,2922,buying
2923,-9.612271836706572,2923,compete
2924,-9.612271836706572,2924,clearly
2925,-9.612271836706572,2925,curvy
2926,-9.612271836706572,2926,avocado
2927,-9.612271836706572,2927,smoothie
2928,-9.612271836706572,2928,pig
2929,-9.612271836706572,2929,butterfly
2930,-9.612271836706572,2930,savanna
2931,-9.612271836706572,2931,steamed
2932,-9.612271836706572,2932,roads
2933,-9.612271836706572,2933,skills
2934,-9.612271836706572,2934,lettering
2935,-9.612271836706572,2935,sells
2936,-9.612271836706572,2936,grouping
2937,-9.612271836706572,2937,striking
2938,-9.612271836706572,2938,arched
2939,-9.612271836706572,2939,styled
2940,-9.612271836706572,2940,hook
2941,-9.612271836706572,2941,flowing
2942,-9.612271836706572,2942,grabs
2943,-9.612271836706572,2943,pours
2944,-9.612271836706572,2944,garnished
2945,-9.612271836706572,2945,similar
2946,-9.612271836706572,2946,cabinetry
2947,-9.612271836706572,2947,indicates
2948,-9.612271836706572,2948,crafts
2949,-9.612271836706572,2949,know
2950,-9.634744692558632,2950,today
2951,-9.634744692558632,2951,medical
2952,-9.634744692558632,2952,marching
2953,-9.634744692558632,2953,sepia
2954,-9.634744692558632,2954,dresses
2955,-9.634744692558632,2955,obama
2956,-9.634744692558632,2956,krispy
2957,-9.634744692558632,2957,pilot
2958,-9.634744692558632,2958,dilapidated
2959,-9.634744692558632,2959,daylight
2960,-9.634744692558632,2960,varieties
2961,-9.634744692558632,2961,gentlemen
2962,-9.634744692558632,2962,protest
2963,-9.634744692558632,2963,sword
2964,-9.634744692558632,2964,cucumber
2965,-9.634744692558632,2965,marker
2966,-9.634744692558632,2966,honey
2967,-9.634744692558632,2967,liner
2968,-9.634744692558632,2968,oddly
2969,-9.634744692558632,2969,security
2970,-9.634744692558632,2970,asparagus
2971,-9.634744692558632,2971,shadows
2972,-9.634744692558632,2972,bottled
2973,-9.634744692558632,2973,countertops
2974,-9.634744692558632,2974,linens
2975,-9.634744692558632,2975,mesh
2976,-9.634744692558632,2976,student
2977,-9.634744692558632,2977,present
2978,-9.634744692558632,2978,limes
2979,-9.634744692558632,2979,paperwork
2980,-9.634744692558632,2980,say
2981,-9.65773421078333,2981,removing
2982,-9.65773421078333,2982,fill
2983,-9.65773421078333,2983,mirrored
2984,-9.65773421078333,2984,lifted
2985,-9.65773421078333,2985,squares
2986,-9.65773421078333,2986,hawk
2987,-9.65773421078333,2987,must
2988,-9.65773421078333,2988,plow
2989,-9.65773421078333,2989,slaw
2990,-9.65773421078333,2990,meet
2991,-9.65773421078333,2991,ridden
2992,-9.65773421078333,2992,exiting
2993,-9.65773421078333,2993,let
2994,-9.65773421078333,2994,lounges
2995,-9.65773421078333,2995,nestled
2996,-9.65773421078333,2996,burnt
2997,-9.65773421078333,2997,morning
2998,-9.65773421078333,2998,pencils
2999,-9.65773421078333,2999,wireless
3000,-9.65773421078333,3000,consists
3001,-9.65773421078333,3001,televisions
3002,-9.65773421078333,3002,mustache
3003,-9.65773421078333,3003,napping
3004,-9.65773421078333,3004,holders
3005,-9.65773421078333,3005,bundled
3006,-9.65773421078333,3006,picked
3007,-9.65773421078333,3007,overlooks
3008,-9.65773421078333,3008,pump
3009,-9.65773421078333,3009,walked
3010,-9.65773421078333,3010,removed
3011,-9.65773421078333,3011,turquoise
3012,-9.65773421078333,3012,best
3013,-9.65773421078333,3013,bookshelves
3014,-9.65773421078333,3014,kit
3015,-9.65773421078333,3015,processor
3016,-9.65773421078333,3016,sniffs
3017,-9.65773421078333,3017,mugs
3018,-9.65773421078333,3018,hooded
3019,-9.681264708193524,3019,tabletop
3020,-9.681264708193524,3020,trailing
3021,-9.681264708193524,3021,oak
3022,-9.681264708193524,3022,splashing
3023,-9.681264708193524,3023,jam
3024,-9.681264708193524,3024,gazelle
3025,-9.681264708193524,3025,barrels
3026,-9.681264708193524,3026,flavored
3027,-9.681264708193524,3027,patrons
3028,-9.681264708193524,3028,monster
3029,-9.681264708193524,3029,strewn
3030,-9.681264708193524,3030,wheeler
3031,-9.681264708193524,3031,admiring
3032,-9.681264708193524,3032,tool
3033,-9.681264708193524,3033,parent
3034,-9.681264708193524,3034,embracing
3035,-9.681264708193524,3035,architecture
3036,-9.681264708193524,3036,preparation
3037,-9.681264708193524,3037,inspecting
3038,-9.681264708193524,3038,kreme
3039,-9.681264708193524,3039,picks
3040,-9.681264708193524,3040,gates
3041,-9.681264708193524,3041,lens
3042,-9.681264708193524,3042,homes
3043,-9.681264708193524,3043,paste
3044,-9.681264708193524,3044,grand
3045,-9.681264708193524,3045,platters
3046,-9.681264708193524,3046,wetsuits
3047,-9.681264708193524,3047,me
3048,-9.681264708193524,3048,surround
3049,-9.681264708193524,3049,caboose
3050,-9.681264708193524,3050,somewhat
3051,-9.681264708193524,3051,packages
3052,-9.705362259772585,3052,bumper
3053,-9.705362259772585,3053,cracked
3054,-9.705362259772585,3054,everywhere
3055,-9.705362259772585,3055,mama
3056,-9.705362259772585,3056,lanes
3057,-9.705362259772585,3057,sandals
3058,-9.705362259772585,3058,cuddling
3059,-9.705362259772585,3059,hovering
3060,-9.705362259772585,3060,bronze
3061,-9.705362259772585,3061,escalator
3062,-9.705362259772585,3062,legged
3063,-9.705362259772585,3063,amidst
3064,-9.705362259772585,3064,noses
3065,-9.705362259772585,3065,wines
3066,-9.705362259772585,3066,tide
3067,-9.705362259772585,3067,u.s.
3068,-9.705362259772585,3068,accident
3069,-9.705362259772585,3069,belly
3070,-9.705362259772585,3070,buckets
3071,-9.705362259772585,3071,enjoys
3072,-9.705362259772585,3072,washed
3073,-9.705362259772585,3073,custom
3074,-9.705362259772585,3074,shady
3075,-9.705362259772585,3075,except
3076,-9.705362259772585,3076,raises
3077,-9.705362259772585,3077,owners
3078,-9.705362259772585,3078,boxing
3079,-9.705362259772585,3079,mouths
3080,-9.705362259772585,3080,sunflowers
3081,-9.705362259772585,3081,whit
3082,-9.705362259772585,3082,easy
3083,-9.705362259772585,3083,skyscraper
3084,-9.705362259772585,3084,instructions
3085,-9.705362259772585,3085,comb
3086,-9.705362259772585,3086,hundreds
3087,-9.705362259772585,3087,cane
3088,-9.705362259772585,3088,president
3089,-9.705362259772585,3089,smiley
3090,-9.705362259772585,3090,tethered
3091,-9.705362259772585,3091,livestock
3092,-9.730054872362956,3092,passed
3093,-9.730054872362956,3093,describe
3094,-9.730054872362956,3094,wig
3095,-9.730054872362956,3095,hazy
3096,-9.730054872362956,3096,skyscrapers
3097,-9.730054872362956,3097,solar
3098,-9.730054872362956,3098,accompanied
3099,-9.730054872362956,3099,hooks
3100,-9.730054872362956,3100,dance
3101,-9.730054872362956,3101,employees
3102,-9.730054872362956,3102,paddles
3103,-9.730054872362956,3103,deckered
3104,-9.730054872362956,3104,magazines
3105,-9.730054872362956,3105,vests
3106,-9.730054872362956,3106,mill
3107,-9.730054872362956,3107,attempt
3108,-9.730054872362956,3108,beat
3109,-9.730054872362956,3109,got
3110,-9.730054872362956,3110,barber
3111,-9.730054872362956,3111,draped
3112,-9.730054872362956,3112,cemetery
3113,-9.730054872362956,3113,seeds
3114,-9.730054872362956,3114,mascot
3115,-9.730054872362956,3115,paneled
3116,-9.730054872362956,3116,gated
3117,-9.730054872362956,3117,peeks
3118,-9.730054872362956,3118,then
3119,-9.730054872362956,3119,horn
3120,-9.730054872362956,3120,breast
3121,-9.730054872362956,3121,waterfront
3122,-9.730054872362956,3122,dropping
3123,-9.730054872362956,3123,attention
3124,-9.730054872362956,3124,hairy
3125,-9.730054872362956,3125,littered
3126,-9.730054872362956,3126,busted
3127,-9.730054872362956,3127,shelter
3128,-9.755372680347246,3128,typical
3129,-9.755372680347246,3129,biking
3130,-9.755372680347246,3130,haircut
3131,-9.755372680347246,3131,characters
3132,-9.755372680347246,3132,iphone
3133,-9.755372680347246,3133,marketplace
3134,-9.755372680347246,3134,scenery
3135,-9.755372680347246,3135,political
3136,-9.755372680347246,3136,serious
3137,-9.755372680347246,3137,camouflage
3138,-9.755372680347246,3138,squirrel
3139,-9.755372680347246,3139,wok
3140,-9.755372680347246,3140,shaving
3141,-9.755372680347246,3141,pretending
3142,-9.755372680347246,3142,expression
3143,-9.755372680347246,3143,border
3144,-9.755372680347246,3144,ambulance
3145,-9.755372680347246,3145,attending
3146,-9.755372680347246,3146,triple
3147,-9.755372680347246,3147,washroom
3148,-9.755372680347246,3148,camel
3149,-9.755372680347246,3149,official
3150,-9.755372680347246,3150,lovely
3151,-9.755372680347246,3151,parents
3152,-9.755372680347246,3152,transporting
3153,-9.755372680347246,3153,racer
3154,-9.755372680347246,3154,goose
3155,-9.755372680347246,3155,grain
3156,-9.755372680347246,3156,citrus
3157,-9.755372680347246,3157,crocheted
3158,-9.755372680347246,3158,rather
3159,-9.755372680347246,3159,garnish
3160,-9.755372680347246,3160,smothered
3161,-9.755372680347246,3161,knocked
3162,-9.755372680347246,3162,analog
3163,-9.755372680347246,3163,divided
3164,-9.781348166750508,3164,tanker
3165,-9.781348166750508,3165,flips
3166,-9.781348166750508,3166,alert
3167,-9.781348166750508,3167,raining
3168,-9.781348166750508,3168,crown
3169,-9.781348166750508,3169,visitors
3170,-9.781348166750508,3170,winds
3171,-9.781348166750508,3171,lite
3172,-9.781348166750508,3172,stalk
3173,-9.781348166750508,3173,theater
3174,-9.781348166750508,3174,mix
3175,-9.781348166750508,3175,fixture
3176,-9.781348166750508,3176,ofa
3177,-9.781348166750508,3177,dome
3178,-9.781348166750508,3178,district
3179,-9.781348166750508,3179,businessman
3180,-9.781348166750508,3180,oxen
3181,-9.781348166750508,3181,grinds
3182,-9.781348166750508,3182,returns
3183,-9.781348166750508,3183,exotic
3184,-9.781348166750508,3184,nursing
3185,-9.781348166750508,3185,climb
3186,-9.781348166750508,3186,native
3187,-9.781348166750508,3187,splash
3188,-9.781348166750508,3188,garb
3189,-9.781348166750508,3189,shine
3190,-9.781348166750508,3190,stairway
3191,-9.781348166750508,3191,fit
3192,-9.781348166750508,3192,late
3193,-9.781348166750508,3193,reflective
3194,-9.781348166750508,3194,facility
3195,-9.781348166750508,3195,guiding
3196,-9.781348166750508,3196,ornaments
3197,-9.781348166750508,3197,noodle
3198,-9.781348166750508,3198,!
3199,-9.781348166750508,3199,candies
3200,-9.781348166750508,3200,skull
3201,-9.781348166750508,3201,otherwise
3202,-9.781348166750508,3202,chews
3203,-9.781348166750508,3203,presents
3204,-9.808016413832668,3204,stoplights
3205,-9.808016413832668,3205,trashcan
3206,-9.808016413832668,3206,appearing
3207,-9.808016413832668,3207,affixed
3208,-9.808016413832668,3208,needle
3209,-9.808016413832668,3209,radiator
3210,-9.808016413832668,3210,advertisements
3211,-9.808016413832668,3211,courts
3212,-9.808016413832668,3212,submerged
3213,-9.808016413832668,3213,adjusts
3214,-9.808016413832668,3214,shaved
3215,-9.808016413832668,3215,renovated
3216,-9.808016413832668,3216,found
3217,-9.808016413832668,3217,instrument
3218,-9.808016413832668,3218,dvd
3219,-9.808016413832668,3219,shell
3220,-9.808016413832668,3220,dense
3221,-9.808016413832668,3221,positions
3222,-9.808016413832668,3222,milling
3223,-9.808016413832668,3223,sandwhich
3224,-9.808016413832668,3224,lapse
3225,-9.808016413832668,3225,sided
3226,-9.808016413832668,3226,idle
3227,-9.808016413832668,3227,should
3228,-9.808016413832668,3228,twilight
3229,-9.808016413832668,3229,ceremony
3230,-9.808016413832668,3230,beached
3231,-9.808016413832668,3231,curly
3232,-9.808016413832668,3232,hidden
3233,-9.808016413832668,3233,gift
3234,-9.808016413832668,3234,pillars
3235,-9.808016413832668,3235,pita
3236,-9.808016413832668,3236,flowery
3237,-9.808016413832668,3237,conversing
3238,-9.808016413832668,3238,stored
3239,-9.808016413832668,3239,medicine
3240,-9.808016413832668,3240,grove
3241,-9.808016413832668,3241,fedex
3242,-9.808016413832668,3242,tofu
3243,-9.808016413832668,3243,dust
3244,-9.808016413832668,3244,crawling
3245,-9.808016413832668,3245,autumn
3246,-9.808016413832668,3246,bagels
3247,-9.808016413832668,3247,sparsely
3248,-9.808016413832668,3248,yield
3249,-9.835415388020783,3249,surfboarding
3250,-9.835415388020783,3250,chin
3251,-9.835415388020783,3251,practices
3252,-9.835415388020783,3252,sleigh
3253,-9.835415388020783,3253,lean
3254,-9.835415388020783,3254,salmon
3255,-9.835415388020783,3255,historical
3256,-9.835415388020783,3256,pale
3257,-9.835415388020783,3257,filthy
3258,-9.835415388020783,3258,trails
3259,-9.835415388020783,3259,crystal
3260,-9.835415388020783,3260,scissor
3261,-9.835415388020783,3261,west
3262,-9.835415388020783,3262,reclining
3263,-9.835415388020783,3263,daisies
3264,-9.835415388020783,3264,dairy
3265,-9.835415388020783,3265,shooting
3266,-9.835415388020783,3266,fine
3267,-9.835415388020783,3267,rust
3268,-9.835415388020783,3268,salt
3269,-9.835415388020783,3269,tier
3270,-9.835415388020783,3270,already
3271,-9.835415388020783,3271,calves
3272,-9.835415388020783,3272,goalie
3273,-9.835415388020783,3273,household
3274,-9.835415388020783,3274,examining
3275,-9.835415388020783,3275,biscuits
3276,-9.835415388020783,3276,galloping
3277,-9.835415388020783,3277,tournament
3278,-9.835415388020783,3278,digging
3279,-9.835415388020783,3279,vending
3280,-9.835415388020783,3280,ascending
3281,-9.835415388020783,3281,docks
3282,-9.835415388020783,3282,record
3283,-9.835415388020783,3283,earth
3284,-9.835415388020783,3284,puppies
3285,-9.835415388020783,3285,gone
3286,-9.835415388020783,3286,named
3287,-9.835415388020783,3287,diaper
3288,-9.835415388020783,3288,retail
3289,-9.835415388020783,3289,handicap
3290,-9.835415388020783,3290,enough
3291,-9.835415388020783,3291,decorate
3292,-9.835415388020783,3292,leap
3293,-9.835415388020783,3293,mass
3294,-9.835415388020783,3294,delivering
3295,-9.835415388020783,3295,crab
3296,-9.835415388020783,3296,cramped
3297,-9.835415388020783,3297,engaging
3298,-9.835415388020783,3298,italian
3299,-9.835415388020783,3299,incline
3300,-9.835415388020783,3300,rv
3301,-9.835415388020783,3301,housing
3302,-9.835415388020783,3302,sunshine
3303,-9.835415388020783,3303,begin
3304,-9.835415388020783,3304,rooms
3305,-9.835415388020783,3305,currently
3306,-9.835415388020783,3306,laugh
3307,-9.835415388020783,3307,futon
3308,-9.835415388020783,3308,heater
3309,-9.835415388020783,3309,spinning
3310,-9.835415388020783,3310,chop
3311,-9.863586264987479,3311,extending
3312,-9.863586264987479,3312,horse-drawn
3313,-9.863586264987479,3313,ancient
3314,-9.863586264987479,3314,sidecar
3315,-9.863586264987479,3315,enormous
3316,-9.863586264987479,3316,calculator
3317,-9.863586264987479,3317,vane
3318,-9.863586264987479,3318,kittens
3319,-9.863586264987479,3319,charging
3320,-9.863586264987479,3320,workstation
3321,-9.863586264987479,3321,dragging
